dias_descanso_eq1,dias_descanso_eq2,racha_eq1,racha_eq2,victorias_eq1_vs_eq2,victorias_eq2_vs_eq1,delta_rating_of,delta_rating_def,delta_margen_victoria,delta_simple_rating,delta_ws_total,delta_racha,puntos_eq1,puntos_eq2,asistencias_eq1,asistencias_eq2,minutos_eq1,minutos_eq2,pct_tiros_eq1,pct_tiros_eq2,pct_triples_eq1,pct_triples_eq2,pct_libres_eq1,pct_libres_eq2,equipo1_gana
4,3,-1,0,1,1,-2.1000000000000085,-0.5,-1.6099999999999999,-1.9899999999999998,-21.799999999999997,-1,115,123,30,28,240,239,0.45655555555555555,0.47375,0.2448888888888889,0.36475,0.36377777777777776,0.797875,0
3,4,-1,1,1,1,-5.599999999999994,0.20000000000000284,-5.550000000000001,-5.12,-8.820000000000007,-2,120,112,34,24,241,239,0.558,0.42669999999999997,0.2433,0.29810000000000003,0.26070000000000004,0.655,1
4,2,-3,1,0,1,-5.400000000000006,0.09999999999999432,-5.51,-5.8500000000000005,-22.929999999999993,-4,125,131,35,29,241,239,0.39109999999999995,0.5435555555555556,0.13879999999999998,0.20644444444444443,0.4417,0.7147777777777777,0
9,4,-1,-1,1,1,-6.099999999999994,5.6000000000000085,-11.66,-10.27,-32.609999999999985,0,125,118,28,35,240,241,0.43290000000000006,0.5644000000000001,0.4025,0.3678,0.25,0.18,1
3,3,0,0,1,0,-3.3000000000000114,-4.5,1.1099999999999999,1.1800000000000002,3.3700000000000045,0,119,116,34,30,240,241,0.441,0.40049999999999997,0.32433333333333336,0.2143,0.5555555555555556,0.5517,1
5,6,-1,4,0,1,-8.599999999999994,7.200000000000003,-15.85,-15.37,6.260000000000005,-5,114,137,27,31,239,238,0.47750000000000004,0.47983333333333333,0.2790833333333333,0.3215833333333334,0.4095,0.48608333333333337,0
1,1,-1,4,0,1,-13.299999999999997,5.5,-18.22,-17.38,17.250000000000014,-5,103,113,24,23,239,240,0.3488181818181818,0.364,0.2848181818181818,0.1681,0.3181818181818182,0.2824,0
3,8,-2,0,0,1,-5.799999999999997,5.200000000000003,-11.08,-11.08,6.439999999999998,-2,107,124,22,35,239,239,0.3966923076923077,0.44790909090909087,0.25723076923076926,0.2619090909090909,0.4,0.5,0
1,1,-4,1,1,1,-6.200000000000003,-1.4000000000000057,-4.77,-4.98,15.700000000000003,-5,131,128,31,21,265,266,0.4305,0.419,0.26749999999999996,0.25533333333333336,0.3644,0.5194444444444444,1
8,8,1,3,1,1,0.29999999999999716,-0.9000000000000057,1.21,1.4099999999999997,2.4099999999999966,-2,121,127,27,26,264,264,0.42958333333333326,0.5451818181818182,0.35225,0.39545454545454545,0.38891666666666663,0.4028181818181818,0
8,5,-3,6,0,1,-5.799999999999997,1.2000000000000028,-7.059999999999999,-6.69,9.810000000000002,-9,113,114,24,31,241,241,0.3526666666666667,0.4438000000000001,0.2662222222222222,0.2292,0.1328888888888889,0.4,0
5,9,-1,1,1,1,-2.1999999999999886,5.700000000000003,-7.76,-7.6000000000000005,-2.579999999999984,-2,113,103,32,21,238,240,0.3546923076923077,0.41192307692307695,0.22261538461538463,0.22530769230769232,0.4461538461538461,0.3333076923076923,1
3,7,0,0,1,1,-6.700000000000003,6.199999999999989,-13.0,-12.25,-14.32999999999997,0,98,118,23,19,240,240,0.3596153846153846,0.4046153846153846,0.16669230769230767,0.22638461538461538,0.4166923076923077,0.27561538461538465,0
7,5,-1,-5,1,0,8.700000000000003,-4.400000000000006,13.23,12.48,-0.6400000000000148,4,129,103,33,24,239,241,0.4186153846153846,0.40390909090909094,0.2641538461538462,0.2750909090909091,0.46153846153846156,0.49699999999999994,1
5,3,3,-2,1,1,4.5,4.599999999999994,-0.020000000000000018,0.1200000000000001,-0.3299999999999841,5,103,97,29,17,241,239,0.2631,0.3385,0.24829999999999997,0.3096,0.3189,0.35,1
2,1,-1,5,0,1,-5.200000000000003,2.799999999999997,-8.209999999999999,-7.859999999999999,-7.059999999999988,-6,92,105,23,25,240,239,0.36592307692307696,0.38716666666666666,0.2593846153846154,0.3583333333333334,0.4256153846153846,0.2916666666666667,0
2,4,0,-4,0,1,-6.5,2.700000000000003,-9.01,-8.68,15.680000000000007,4,92,106,23,25,240,240,0.42408333333333337,0.3290909090909091,0.24108333333333332,0.15972727272727275,0.4096666666666667,0.6128181818181818,0
2,4,0,-2,0,1,-4.199999999999989,4.200000000000003,-8.3,-7.18,29.47,2,111,126,22,29,243,240,0.38125000000000003,0.5549,0.3431666666666667,0.3267,0.44858333333333333,0.38330000000000003,0
3,2,1,0,1,0,5.3999999999999915,6.400000000000006,-1.08,-0.040000000000000036,20.72,1,108,85,25,19,240,239,0.3649230769230769,0.32253846153846155,0.19884615384615384,0.15638461538461537,0.19776923076923075,0.5,1
3,4,6,-4,1,0,5.799999999999997,-1.2000000000000028,7.059999999999999,6.69,-9.810000000000002,10,116,114,28,21,239,240,0.4065,0.49329999999999996,0.2564,0.3934,0.21669999999999998,0.3,1
2,2,-1,4,0,1,-8.200000000000003,7.3999999999999915,-15.739999999999998,-15.700000000000001,23.06000000000001,-5,112,125,29,29,240,240,0.45599999999999996,0.4216923076923077,0.11359999999999999,0.16553846153846155,0.5524,0.39469230769230773,0
3,3,-2,2,1,0,-0.9000000000000057,-1.6000000000000085,0.6799999999999999,0.28,-36.03,-4,115,103,22,28,240,240,0.43044444444444446,0.3434,0.17144444444444445,0.32,0.6793333333333333,0.3619,1
3,2,-2,4,1,1,-6.0,4.6000000000000085,-10.239999999999998,-9.69,-46.02999999999999,-6,93,123,23,27,240,239,0.36954545454545457,0.4458461538461539,0.13209090909090906,0.1793076923076923,0.4818181818181818,0.359,0
1,2,0,0,1,0,-9.200000000000003,2.799999999999997,-11.96,-11.74,-5.339999999999989,0,106,104,28,29,240,240,0.44166666666666665,0.4746666666666667,0.31422222222222224,0.2887777777777778,0.5611111111111111,0.4444444444444444,1
