delta_ws_total,delta_ws_of,delta_ws_def,delta_per,delta_usg,delta_bpm,delta_rating_of_jug,delta_rating_def_jug,delta_efg,delta_faltas_cometidas,delta_perdidas_balon,delta_puntos,delta_asistencias,delta_rebotes_totales,delta_robos,delta_tapones,delta_tiros_libres,delta_real_puntos,delta_real_asistencias,delta_real_reb_def,delta_real_robos,delta_real_tapones,equipo1_gana
-0.9436842105263157,-0.6164473684210532,-0.469418128654971,0.5830116959064355,2.8329239766081784,-0.21893859649122782,-5.672514619883032,3.60526315789474,-0.036961988304093585,0.18128654970760238,-0.2748538011695908,-0.8918128654970765,0.2748538011695907,-0.7163742690058483,-0.23391812865497075,-0.02631578947368418,0.01968713450292392,2.5174825174825175,0.6713286713286715,1.0209790209790208,-0.18881118881118886,0.2097902097902098,1
1.2980952380952377,0.8648968253968252,0.3876666666666668,0.6091269841269842,-0.03642857142857281,-0.07330952380952382,-4.8253968253968225,-1.5,-0.008865079365079409,-0.24603174603174605,-0.15079365079365092,-0.3968253968253963,0.0714285714285714,-0.22222222222222188,-0.1428571428571428,0.015873015873015872,-62.5069375,0.44444444444444464,0.0,0.5555555555555554,-0.4444444444444444,-0.22222222222222227,1
1.1519565217391303,0.7304673913043489,0.4542173913043479,2.9424347826086965,3.3304347826087017,1.5262978260869564,6.756521739130434,-4.852173913043487,0.00446681922196801,0.2456521739130435,0.323913043478261,-1.9869565217391312,-0.49782608695652186,-0.589130434782609,-0.2630434782608695,0.09565217391304348,105.13816247139589,-2.7474747474747474,0.8787878787878787,-1.0505050505050506,-0.2727272727272727,-0.08080808080808077,0
0.2537426900584796,0.4009912280701755,-0.027192982456140324,-0.92423976608187,-1.1399415204678434,-1.1849385964912282,-3.1725146198830316,3.096491228070164,-0.033383040935672514,-0.3450292397660819,-0.14619883040935666,0.9064327485380108,0.26315789473684204,-0.29824561403508776,0.1228070175438597,-0.011695906432748537,0.031546783625730934,0.3681318681318677,0.10439560439560425,-0.26923076923076916,0.10439560439560447,-0.016483516483516508,1
0.3052631578947369,0.5066842105263154,-0.1742631578947369,0.6926315789473687,0.6242105263157924,0.10799999999999976,-4.05263157894737,-5.421052631578945,-0.02178947368421058,0.3157894736842104,0.26315789473684204,-2.473684210526317,-0.6315789473684212,-0.26315789473684204,-0.21052631578947367,0.05263157894736842,-0.10089473684210537,1.8333333333333321,0.08333333333333348,0.4166666666666665,0.0,0.0,1
1.2394117647058822,1.116359133126935,0.23173374613003106,1.996780185758512,-1.2112693498452032,1.9087832817337467,-2.8049535603715157,-7.291021671826627,-0.046495356037151825,0.30959752321981426,0.4055727554179568,-1.3869969040247678,-0.6408668730650156,-0.492260061919505,0.006191950464396245,-0.009287925696594423,-64.95056656346749,-0.3116883116883127,-0.32467532467532445,-0.4805194805194808,0.29220779220779225,0.49350649350649345,1
0.05561764705882277,0.07764117647058799,0.06380000000000008,0.7598235294117632,0.4585294117647081,0.35648529411764723,2.617647058823536,-1.4058823529411768,-0.04033529411764708,-0.138235294117647,0.04117647058823537,0.16176470588235325,0.11764705882352944,0.07058823529411784,0.014705882352941124,-0.2235294117647059,-50.0177625,-3.1999999999999993,-1.2384615384615387,-0.8615384615384616,-0.3307692307692308,0.18461538461538463,0
-0.5373529411764695,-0.20277941176470637,-0.42117647058823504,-1.5302352941176416,-0.7147058823529413,-0.11700882352941155,-10.858823529411765,-3.623529411764707,-0.050860681114551054,-0.25588235294117645,-0.3852941176470589,1.0176470588235293,0.32647058823529385,0.37941176470588234,0.17352941176470582,0.0117647058823529,-105.11843421052632,1.4454545454545453,0.32727272727272716,0.8636363636363638,0.0636363636363636,0.23636363636363633,1
-1.8316339869281046,-1.3555784313725492,-0.22763725490196074,-2.980522875816993,-0.10460784313725568,-2.4736078431372555,0.3137254901960773,-2.735294117647058,0.03394117647058825,-0.27450980392156854,-0.07516339869281063,1.398692810457515,0.47712418300653603,0.7875816993464055,0.3300653594771241,0.19934640522875818,117.50935294117646,-1.5444444444444443,0.5333333333333337,-0.47777777777777786,0.42222222222222217,0.36666666666666664,0
0.8372222222222216,0.8206111111111105,-0.1469999999999998,1.4794444444444466,0.17555555555554747,0.3168333333333333,5.944444444444457,-2.0,0.0033333333333334103,0.11111111111111116,0.44444444444444453,-0.055555555555557135,0.0,0.0,-0.05555555555555547,0.2222222222222222,58.81444771241831,0.8461538461538449,0.4615384615384617,-0.0769230769230771,-0.1538461538461538,-0.07692307692307693,1
1.5353157894736835,0.577323684210526,1.0527631578947363,4.641894736842101,2.957605263157891,3.2514657894736843,-14.099999999999994,-2.9947368421052545,-62.48849473684211,0.1763157894736842,-0.0052631578947368585,-0.6684210526315795,0.16052631578947407,-0.27368421052631575,0.24473684210526314,-0.0368421052631579,2.992356725146209,-0.28888888888888964,0.8444444444444443,-0.48888888888888893,0.7333333333333333,-0.36666666666666664,1
